6.388.535,190.361.491,15.802.170,2
-4.333.333,182.397.004,9.887.385,2
4.807.462,190.282.863,14.511.569,2
0,69.200.241,16.570.584,4
4.395.155,58.048.842,17.704.258,3
-4.386.136,177.340.153,641.423,2
-4.385.294,42.006.159,17.155.980,3
8.733.333,26.175.310,12.481.711,2
-5.330.900,104.103.177,1.674.566,2
8.733.333,181.092.550,5.535.680,1
-4.333.333,80.506.047,2.936.000,3
4.795.589,43.152.250,12.418.426,2
0,15.747.897,11.901.588,3
-4.375.541,186.611.972,1.516.272,2
0,120.574.312,21.745.479,3
-4.387.384,75.498.435,5.524.100,2
840.250,132.986.288,6.940.406,2
3.589.164,158.438.053,6.614.453,2
-4.333.333,66.698.426,924.859,2
-8.700.525,138.531.773,11.613.829,2
-4.336.150,40.763.135,5.632.491,2
-4.334.551,191.742.719,8.991.620,2
1.034.585,142.366.491,20.845.278,2
8.636.783,33.381.318,20.224.181,1
1.274.450,88.555.435,2.667.361,3
4.666.667,126.598.714,13.022.786,2
8.378.513,185.993.434,7.912.348,1
-4.337.510,105.866.194,15.824.753,3
8.733.333,125.294.885,11.518.124,2
-4.333.333,136.163.785,5.738.554,2
4.666.667,184.639.505,10.847.745,2
-4.862.002,30.566.828,18.828.390,2
0,81.144.159,15.936.938,4
-4.333.333,62.495.200,4.380.427,2
8.496.953,138.779.792,3.460.289,1
8.733.333,178.137.575,8.150.461,1
8.584.678,98.134.193,18.969.984,2
8.733.333,161.164.702,15.064.778,2
0,65.287.782,13.952.353,4
-2.288.559,109.975.829,3.109.112,2
-5.285.566,77.756.867,1.744.649,2
429.906,179.365.801,19.275.198,2
4.666.667,135.224.016,9.249.431,2
8.538.166,165.679.390,10.728.599,1
-4.333.333,22.017.770,10.127.161,2
1.070.679,55.845.467,11.344.899,3
4.666.667,153.527.233,5.983.877,2
0,43.211.319,5.094.756,2
8.733.333,6.812.426,19.789.750,1
4.666.667,87.310.380,19.991.341,3
4.688.018,187.372.742,13.280.143,2
8.636.409,52.417.793,8.035.203,2
4.749.624,113.949.100,13.168.991,3
4.221.264,71.910.609,14.706.717,3
8.733.333,5.367.726,19.680.410,1
1.127.644,100.083.838,1.921.382,3
0,165.402.982,11.858.228,3
5.022.149,51.796.484,9.425.899,2
0,9.177.001,13.577.377,3
-4.845.425,49.294.321,12.295.269,2
4.666.667,132.146.429,4.968.715,2
8.733.333,65.881.938,2.299.430,2
3.988.089,131.899.250,219.508,2
-4.333.333,2.600.825,1.301.373,2
0,143.613.571,7.098.352,2
-1.432.914,78.223.762,17.148.483,4
4.774.128,6.701.052,7.380.529,1
8.400.144,81.203.081,13.630.509,3
4.768.427,143.261.527,21.843.486,1
1.707.746,184.267.283,14.256.125,3
4.745.181,196.803.149,11.875.068,2
